sortie,time_s,lon,lat,altitude_m
Q2-015,3341.293233613179,109.2831357,23.054464,279.8
Q2-015,3360.384142704088,109.2831357,23.054464,279.8
Q2-015,3379.475051794997,109.2831357,23.054464,279.8
Q2-015,3399.336976199997,109.2831357,23.054464,339.38577321500026
Q2-015,3419.1989006049967,109.2831357,23.054464,398.97154642999914
Q2-015,3439.0608250099967,109.28185503737183,23.053338374364113,413.3009948730469
Q2-015,3458.922749414997,109.2801688802808,23.05185634341699,413.3009948730469
Q2-015,3478.7846738199964,109.27848272318978,23.05037431246987,413.3009948730469
Q2-015,3498.6465982249965,109.27679656609877,23.048892281522747,413.3009948730469
Q2-015,3518.5085226299966,109.27511040900774,23.047410250575627,413.3009948730469
Q2-015,3538.3704470349962,109.27342425191672,23.045928219628504,413.3009948730469
Q2-015,3558.2323714399963,109.2717380948257,23.044446188681384,413.3009948730469
Q2-015,3578.0942958449964,109.27005193773468,23.04296415773426,413.3009948730469
Q2-015,3597.956220249996,109.26836578064366,23.04148212678714,413.3009948730469
Q2-015,3617.818144654996,109.26667962355263,23.040000095840018,413.3009948730469
Q2-015,3637.680069059996,109.26499346646162,23.038518064892898,413.3009948730469
Q2-015,3657.541993464996,109.2633073093706,23.037036033945775,413.3009948730469
Q2-015,3677.403917869996,109.26162115227957,23.035554002998655,413.3009948730469
Q2-015,3697.265842274996,109.25993499518856,23.03407197205153,413.3009948730469
Q2-016,3680.593134444108,109.1965506125961,23.026083288840745,561.8041381835938
Q2-016,3700.576181712612,109.19450386094988,23.02713191977237,561.8041381835938
Q2-016,3720.5592289811166,109.19245710930365,23.028180550703993,561.8041381835938
Q2-016,3740.542276249621,109.19041035765743,23.02922918163562,561.8041381835938
Q2-016,3760.525323518126,109.18836360601121,23.030277812567245,561.8041381835938
Q2-016,3780.50837078663,109.18631685436499,23.03132644349887,561.8041381835938
Q2-016,3800.4914180551345,109.18427010271877,23.032375074430497,561.8041381835938
Q2-016,3820.4744653236394,109.18222335107255,23.03342370536212,561.8041381835938
Q2-016,3840.4575125921438,109.18017659942633,23.034472336293746,561.8041381835938
Q2-016,3860.440559860648,109.17812984778011,23.035520967225374,561.8041381835938
Q2-016,3880.4236071291525,109.1760830961339,23.036569598156998,561.8041381835938
Q2-016,3900.406654397657,109.17403634448766,23.037618229088622,561.8041381835938
Q2-016,3920.3897016661613,109.17198959284144,23.03866686002025,561.8041381835938
Q2-016,3940.372748934666,109.16994284119522,23.039715490951874,561.8041381835938
Q2-016,3960.3557962031705,109.1688578,23.0402714,538.3304726850455
Q2-016,3980.338843471675,109.1688578,23.0402714,488.37285451378455
Q2-016,4000.3218907401797,109.1688578,23.0402714,438.41523634252246
Q2-016,4020.304938008684,109.1688578,23.0402714,388.4576181712615
Q2-016,4040.2879852771885,109.1688578,23.0402714,338.50000000000057
Q2-016,4059.3788943680975,109.1688578,23.0402714,338.5
Q2-016,4078.4698034590065,109.1688578,23.0402714,338.5
Q2-016,4097.5607125499155,109.1688578,23.0402714,338.5
Q2-016,4116.6516216408245,109.1688578,23.0402714,338.5
Q2-016,4135.7425307317335,109.1688578,23.0402714,338.5
Q2-016,4154.833439822643,109.1688578,23.0402714,338.5
Q2-016,4173.924348913552,109.1688578,23.0402714,338.5
Q2-016,4193.015258004461,109.1688578,23.0402714,338.5
Q2-016,4212.10616709537,109.1688578,23.0402714,338.5
Q2-016,4231.197076186279,109.1688578,23.0402714,338.5
Q2-016,4250.287985277188,109.1688578,23.0402714,338.5
Q2-016,4270.133132221619,109.1688578,23.0402714,398.03544083329166
Q2-016,4289.97827916605,109.1688578,23.0402714,457.570881666584
